"COU","Country","POL","Pollutant","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","1997","1997","PC","Percentage","0","Units",,,12.602,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","1998","1998","PC","Percentage","0","Units",,,12.467,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","1999","1999","PC","Percentage","0","Units",,,12.643,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2000","2000","PC","Percentage","0","Units",,,12.327,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2001","2001","PC","Percentage","0","Units",,,11.487,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2002","2002","PC","Percentage","0","Units",,,11.661,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2003","2003","PC","Percentage","0","Units",,,11.389,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2004","2004","PC","Percentage","0","Units",,,11.515,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2005","2005","PC","Percentage","0","Units",,,11.514,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2006","2006","PC","Percentage","0","Units",,,11.921,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2007","2007","PC","Percentage","0","Units",,,13.064,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2008","2008","PC","Percentage","0","Units",,,13.081,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2009","2009","PC","Percentage","0","Units",,,12.1,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2010","2010","PC","Percentage","0","Units",,,13.338,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2011","2011","PC","Percentage","0","Units",,,13.382,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2012","2012","PC","Percentage","0","Units",,,12.798,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2013","2013","PC","Percentage","0","Units",,,12.596,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2014","2014","PC","Percentage","0","Units",,,13.189,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2015","2015","PC","Percentage","0","Units",,,14.077,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2016","2016","PC","Percentage","0","Units",,,14.292,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2017","2017","PC","Percentage","0","Units",,,14.751,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2018","2018","PC","Percentage","0","Units",,,14.779,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2019","2019","PC","Percentage","0","Units",,,15.41,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2020","2020","PC","Percentage","0","Units",,,16.494,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction (%)","2021","2021","PC","Percentage","0","Units",,,16.581,,
"IND","India","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","1994","1994","PC","Percentage","0","Units",,,10.834,,
"IND","India","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","2000","2000","PC","Percentage","0","Units",,,8.38,,
"IND","India","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","2010","2010","PC","Percentage","0","Units",,,4.324,,
"IND","India","GHG","Greenhouse gases","ENER_OSECT_P","1A4 - Residential and other sectors (%)","2016","2016","PC","Percentage","0","Units",,,7.519,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","1990","1990","PC","Percentage","0","Units",,,9.25,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","1991","1991","PC","Percentage","0","Units",,,9.281,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","1992","1992","PC","Percentage","0","Units",,,11.354,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","1993","1993","PC","Percentage","0","Units",,,9.968,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","1994","1994","PC","Percentage","0","Units",,,8.134,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","1995","1995","PC","Percentage","0","Units",,,6.993,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","1996","1996","PC","Percentage","0","Units",,,7.842,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","1997","1997","PC","Percentage","0","Units",,,9.726,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","1998","1998","PC","Percentage","0","Units",,,7.758,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","1999","1999","PC","Percentage","0","Units",,,9.256,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2000","2000","PC","Percentage","0","Units",,,8.544,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2001","2001","PC","Percentage","0","Units",,,10.14,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2002","2002","PC","Percentage","0","Units",,,9.141,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2003","2003","PC","Percentage","0","Units",,,10.558,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2004","2004","PC","Percentage","0","Units",,,10.091,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2005","2005","PC","Percentage","0","Units",,,12.336,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2006","2006","PC","Percentage","0","Units",,,12.193,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2007","2007","PC","Percentage","0","Units",,,10.434,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2008","2008","PC","Percentage","0","Units",,,12.086,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2009","2009","PC","Percentage","0","Units",,,9.602,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2010","2010","PC","Percentage","0","Units",,,8.671,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2011","2011","PC","Percentage","0","Units",,,8.149,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2012","2012","PC","Percentage","0","Units",,,9.791,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2013","2013","PC","Percentage","0","Units",,,8.191,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2014","2014","PC","Percentage","0","Units",,,6.924,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2015","2015","PC","Percentage","0","Units",,,6.705,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2016","2016","PC","Percentage","0","Units",,,5.458,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2017","2017","PC","Percentage","0","Units",,,6.097,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2018","2018","PC","Percentage","0","Units",,,5.906,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2019","2019","PC","Percentage","0","Units",,,6.812,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2020","2020","PC","Percentage","0","Units",,,7.209,,
"NZL","New Zealand","GHG","Greenhouse gases","ENER_IND_P","1A1 - Energy Industries (%)","2021","2021","PC","Percentage","0","Units",,,7.028,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1990","1990","IDX","Index","0","Units",,,100,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1991","1991","IDX","Index","0","Units",,,98.18,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1992","1992","IDX","Index","0","Units",,,101.202,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1993","1993","IDX","Index","0","Units",,,101.32,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1994","1994","IDX","Index","0","Units",,,104.478,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1995","1995","IDX","Index","0","Units",,,107.268,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1996","1996","IDX","Index","0","Units",,,110.838,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1997","1997","IDX","Index","0","Units",,,113.975,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1998","1998","IDX","Index","0","Units",,,115.654,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1999","1999","IDX","Index","0","Units",,,118.752,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2000","2000","IDX","Index","0","Units",,,123.684,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2001","2001","IDX","Index","0","Units",,,121.951,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2002","2002","IDX","Index","0","Units",,,123.091,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2003","2003","IDX","Index","0","Units",,,126.81,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2004","2004","IDX","Index","0","Units",,,126.431,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2005","2005","IDX","Index","0","Units",,,125.357,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2006","2006","IDX","Index","0","Units",,,124.009,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2007","2007","IDX","Index","0","Units",,,129.499,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2008","2008","IDX","Index","0","Units",,,125.803,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2009","2009","IDX","Index","0","Units",,,118.677,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2010","2010","IDX","Index","0","Units",,,121.278,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2011","2011","IDX","Index","0","Units",,,123.283,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2012","2012","IDX","Index","0","Units",,,123.398,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2013","2013","IDX","Index","0","Units",,,124.217,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2014","2014","IDX","Index","0","Units",,,123.522,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2015","2015","IDX","Index","0","Units",,,124.466,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2016","2016","IDX","Index","0","Units",,,121.633,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2017","2017","IDX","Index","0","Units",,,123.587,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2018","2018","IDX","Index","0","Units",,,125.859,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2019","2019","IDX","Index","0","Units",,,126.191,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2020","2020","IDX","Index","0","Units",,,114.033,,
"CAN","Canada","CO2","Carbon dioxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2021","2021","IDX","Index","0","Units",,,117.158,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","1990","1990","PC","Percentage","0","Units",,,9.202,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","1991","1991","PC","Percentage","0","Units",,,8.46,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","1992","1992","PC","Percentage","0","Units",,,8.815,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","1993","1993","PC","Percentage","0","Units",,,9.229,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","1994","1994","PC","Percentage","0","Units",,,9.935,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","1995","1995","PC","Percentage","0","Units",,,9.555,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","1996","1996","PC","Percentage","0","Units",,,9.799,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","1997","1997","PC","Percentage","0","Units",,,10.632,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","1998","1998","PC","Percentage","0","Units",,,10.901,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","1999","1999","PC","Percentage","0","Units",,,9.058,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2000","2000","PC","Percentage","0","Units",,,8.771,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2001","2001","PC","Percentage","0","Units",,,7.205,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2002","2002","PC","Percentage","0","Units",,,7.312,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2003","2003","PC","Percentage","0","Units",,,6.469,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2004","2004","PC","Percentage","0","Units",,,6.748,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2005","2005","PC","Percentage","0","Units",,,6.885,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2006","2006","PC","Percentage","0","Units",,,6.976,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2007","2007","PC","Percentage","0","Units",,,6.464,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2008","2008","PC","Percentage","0","Units",,,4.888,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2009","2009","PC","Percentage","0","Units",,,4.848,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2010","2010","PC","Percentage","0","Units",,,4.85,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2011","2011","PC","Percentage","0","Units",,,5.053,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2012","2012","PC","Percentage","0","Units",,,4.947,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2013","2013","PC","Percentage","0","Units",,,5.145,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2014","2014","PC","Percentage","0","Units",,,5.092,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2015","2015","PC","Percentage","0","Units",,,4.919,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2016","2016","PC","Percentage","0","Units",,,4.659,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2017","2017","PC","Percentage","0","Units",,,5.045,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2018","2018","PC","Percentage","0","Units",,,5.062,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2019","2019","PC","Percentage","0","Units",,,5.155,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2020","2020","PC","Percentage","0","Units",,,5.216,,
"NLD","Netherlands","GHG","Greenhouse gases","IND_PROC_P","2- Industrial processes and product use (%)","2021","2021","PC","Percentage","0","Units",,,4.948,,
